dependent.var,repeat.var.value,independent.var,numbers,independent.var,numbers,independent.var,numbers,independent.var,numbers,independent.var,numbers,independent.var,numbers,independent.var,numbers
hp7,north_gaza,female_headed,0.363201657,male_headed,0.354950365,refugees,0.336212214,non_refugees,0.398886124,in_camp_refugee,0.166666667,out_camp_refugee,0.392684506,NA,0.355957784
hp8_i,khan_yunis,female_headed,0.060666618,male_headed,0.361012197,refugees,0.260383876,non_refugees,0.347160991,in_camp_refugee,0.357142857,out_camp_refugee,0.239646666,NA,0.298512941
hp8_i,deir_balah,female_headed,0.256088952,male_headed,0.271047117,refugees,0.264780892,non_refugees,0.301073079,in_camp_refugee,0.297504882,out_camp_refugee,0.229389395,NA,0.267841714
hp8_i,gaza,female_headed,0.014917967,male_headed,0.450638237,refugees,0.414054929,non_refugees,0.376989006,in_camp_refugee,0.272727273,out_camp_refugee,0.429786291,NA,0.395468739
hp8_i,rafah,female_headed,0.064144206,male_headed,0.26834937,refugees,0.251722811,non_refugees,0.025945662,in_camp_refugee,0.214285714,out_camp_refugee,0.258183584,NA,0.230197904
hp8_i,north_gaza,female_headed,0.006264851,male_headed,0.157398417,refugees,0.11204412,non_refugees,0.18718001,in_camp_refugee,0,out_camp_refugee,0.127883679,NA,0.138570669
hp8_ii,khan_yunis,female_headed,0.316609428,male_headed,0.164391016,refugees,0.249267884,non_refugees,0.128187594,in_camp_refugee,0.071428571,out_camp_refugee,0.287382083,NA,0.19606632
hp8_ii,deir_balah,female_headed,0.195563093,male_headed,0.177126907,refugees,0.16511871,non_refugees,0.354343595,in_camp_refugee,0.132732265,out_camp_refugee,0.200145146,NA,0.18107762
hp8_ii,gaza,female_headed,0,male_headed,0.002827229,refugees,0.004952734,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0.00550403,NA,0.002469255
hp8_ii,rafah,female_headed,0.50844951,male_headed,0.315697169,refugees,0.291592212,non_refugees,0.922163013,in_camp_refugee,0.071428571,out_camp_refugee,0.329587341,NA,0.351708914
hp8_ii,north_gaza,female_headed,0.231635924,male_headed,0.077288074,refugees,0.108654926,non_refugees,0.074272375,in_camp_refugee,0.181818182,out_camp_refugee,0.098311914,NA,0.096516248
hp8_iii,khan_yunis,female_headed,0,male_headed,0.014590131,refugees,0.012606615,non_refugees,0.010211114,in_camp_refugee,0.071428571,out_camp_refugee,0,NA,0.011554054
hp8_iii,deir_balah,female_headed,0.118825335,male_headed,0.043154131,refugees,0.064838145,non_refugees,0,in_camp_refugee,0.02569271,out_camp_refugee,0.107174533,NA,0.059369805
hp8_iii,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
hp8_iii,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
hp8_iii,north_gaza,female_headed,0.109491324,male_headed,0.033836828,refugees,0.024702676,non_refugees,0.077270518,in_camp_refugee,0,out_camp_refugee,0.028194867,NA,0.043261629
hp8_iv,khan_yunis,female_headed,0.007916207,male_headed,0.019737659,refugees,0.015683993,non_refugees,0.019311121,in_camp_refugee,0,out_camp_refugee,0.019045357,NA,0.017277719
hp8_iv,deir_balah,female_headed,0.0453657,male_headed,0.015031298,refugees,0.023514901,non_refugees,0,in_camp_refugee,0.020433552,out_camp_refugee,0.026847428,NA,0.021531694
hp8_iv,gaza,female_headed,0,male_headed,0.000727669,refugees,0.001274729,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0.001416621,NA,0.000635534
hp8_iv,rafah,female_headed,0,male_headed,0.026059385,refugees,0.02068964,non_refugees,0.025945662,in_camp_refugee,0.071428571,out_camp_refugee,0.011933279,NA,0.021190733
hp8_iv,north_gaza,female_headed,0,male_headed,0.039483542,refugees,0.053427127,non_refugees,0,in_camp_refugee,0.090909091,out_camp_refugee,0.048128342,NA,0.034564806
hp8_v,khan_yunis,female_headed,0.065719626,male_headed,0.091422501,refugees,0.042552091,non_refugees,0.141602572,in_camp_refugee,0.142857143,out_camp_refugee,0.021054894,NA,0.08607396
hp8_v,deir_balah,female_headed,0.205434378,male_headed,0.197505198,refugees,0.187011244,non_refugees,0.33158498,in_camp_refugee,0.261641613,out_camp_refugee,0.106297357,NA,0.199204351
hp8_v,gaza,female_headed,0.492541017,male_headed,0.29304386,refugees,0.5133536,non_refugees,0.124370708,in_camp_refugee,0.090909091,out_camp_refugee,0.560376436,NA,0.318303548
hp8_v,rafah,female_headed,0.075543844,male_headed,0.113358372,refugees,0.117495148,non_refugees,0,in_camp_refugee,0.214285714,out_camp_refugee,0.100791345,NA,0.106293518
hp8_v,north_gaza,female_headed,0.378452299,male_headed,0.142847402,refugees,0.202917667,non_refugees,0.115905778,in_camp_refugee,0.545454545,out_camp_refugee,0.154493591,NA,0.172198325
hp8_vi,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
hp8_vi,deir_balah,female_headed,0,male_headed,0.013906484,refugees,0.011932843,non_refugees,0,in_camp_refugee,0.02296629,out_camp_refugee,0,NA,0.010926447
hp8_vi,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
hp8_vi,rafah,female_headed,0,male_headed,0.005661005,refugees,0.005088485,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0.00596664,NA,0.004603365
hp8_vi,north_gaza,female_headed,0,male_headed,0.024641626,refugees,0.012260194,non_refugees,0.038635259,in_camp_refugee,0,out_camp_refugee,0.013993405,NA,0.021571849
hp8_vii,khan_yunis,female_headed,0.515125193,male_headed,0.261027157,refugees,0.373899989,non_refugees,0.237353476,in_camp_refugee,0.285714286,out_camp_refugee,0.39279979,NA,0.313902709
hp8_vii,deir_balah,female_headed,0.127733765,male_headed,0.205210497,refugees,0.204782685,non_refugees,0.012998347,in_camp_refugee,0.16894329,out_camp_refugee,0.24354354,NA,0.188607915
hp8_vii,gaza,female_headed,0.492541017,male_headed,0.219412989,refugees,0.009105646,non_refugees,0.497482831,in_camp_refugee,0.090909091,out_camp_refugee,0,NA,0.253995581
hp8_vii,rafah,female_headed,0.073918326,male_headed,0.157098394,refugees,0.156475871,non_refugees,0,in_camp_refugee,0.428571429,out_camp_refugee,0.109518499,NA,0.141557937
hp8_vii,north_gaza,female_headed,0.274155602,male_headed,0.47718678,refugees,0.44304948,non_refugees,0.4681008,in_camp_refugee,0.181818182,out_camp_refugee,0.479979473,NA,0.45189379
hp8_viii,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
hp8_viii,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
hp8_viii,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
hp8_viii,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
hp8_viii,north_gaza,female_headed,0,male_headed,0.015581137,refugees,0,non_refugees,0.038635259,in_camp_refugee,0,out_camp_refugee,0,NA,0.013640087
hp8_ix,khan_yunis,female_headed,0,male_headed,0.008634625,refugees,0,non_refugees,0.015562084,in_camp_refugee,0,out_camp_refugee,0,NA,0.006837836
hp8_ix,deir_balah,female_headed,0,male_headed,0.024405795,refugees,0.020942066,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0.043591232,NA,0.019175847
hp8_ix,gaza,female_headed,0,male_headed,0.005197886,refugees,0.009105646,non_refugees,0,in_camp_refugee,0.090909091,out_camp_refugee,0,NA,0.004539746
hp8_ix,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
hp8_ix,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
hp8_x,khan_yunis,female_headed,0.033962928,male_headed,0.008634625,refugees,0.024803768,non_refugees,0,in_camp_refugee,0.071428571,out_camp_refugee,0.014811224,NA,0.013905221
hp8_x,deir_balah,female_headed,0,male_headed,0.030897241,refugees,0.026512231,non_refugees,0,in_camp_refugee,0.03377633,out_camp_refugee,0.018655997,NA,0.024276234
hp8_x,gaza,female_headed,0,male_headed,0.002162699,refugees,0.002624488,non_refugees,0.001157455,in_camp_refugee,0,out_camp_refugee,0.002916623,NA,0.001888865
hp8_x,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
hp8_x,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
hp8_xi,khan_yunis,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
hp8_xi,deir_balah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
hp8_xi,gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
hp8_xi,rafah,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
hp8_xi,north_gaza,female_headed,0,male_headed,0,refugees,0,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0,NA,0
hp9,khan_yunis,female_headed,0.546585841,male_headed,0.44685099,refugees,0.482088597,non_refugees,0.417615795,in_camp_refugee,0.338709677,out_camp_refugee,0.512069902,NA,0.458706598
hp9,deir_balah,female_headed,0.481296267,male_headed,0.46598335,refugees,0.470018918,non_refugees,0.458617219,in_camp_refugee,0.511950199,out_camp_refugee,0.446433022,NA,0.468384131
hp9,gaza,female_headed,0.275254824,male_headed,0.279026388,refugees,0.290594053,non_refugees,0.263766941,in_camp_refugee,0.442622951,out_camp_refugee,0.272245503,NA,0.278704593
hp9,rafah,female_headed,0.351687725,male_headed,0.285019523,refugees,0.271252334,non_refugees,0.457621773,in_camp_refugee,0.3359375,out_camp_refugee,0.25744868,NA,0.292002335
hp9,north_gaza,female_headed,0.372730268,male_headed,0.487440446,refugees,0.444002782,non_refugees,0.56130755,in_camp_refugee,0.315789474,out_camp_refugee,0.473207473,NA,0.476543284
hp10,khan_yunis,female_headed,0.202593442,male_headed,0.167399853,refugees,0.164353275,non_refugees,0.184289287,in_camp_refugee,0.112903226,out_camp_refugee,0.175111758,NA,0.17158336
hp10,deir_balah,female_headed,0.162724336,male_headed,0.275744115,refugees,0.265667153,non_refugees,0.212365491,in_camp_refugee,0.285564153,out_camp_refugee,0.254475305,NA,0.258024709
hp10,gaza,female_headed,0.015578834,male_headed,0.140168335,refugees,0.169863087,non_refugees,0.078874878,in_camp_refugee,0.286885246,out_camp_refugee,0.155739543,NA,0.129538184
hp10,rafah,female_headed,0.113312287,male_headed,0.177446162,refugees,0.14855806,non_refugees,0.347688059,in_camp_refugee,0.1484375,out_camp_refugee,0.148583787,NA,0.170728796
hp10,north_gaza,female_headed,0.116169056,male_headed,0.323072268,refugees,0.279448666,non_refugees,0.365851797,in_camp_refugee,0.112781955,out_camp_refugee,0.317412352,NA,0.303417012
hp11,khan_yunis,female_headed,0.425019436,male_headed,0.361485634,refugees,0.39877075,non_refugees,0.316786521,in_camp_refugee,0.306451613,out_camp_refugee,0.418075179,NA,0.369037978
hp11,deir_balah,female_headed,0.372518284,male_headed,0.33208877,refugees,0.336306339,non_refugees,0.351099302,in_camp_refugee,0.371568024,out_camp_refugee,0.316472018,NA,0.338427368
hp11,gaza,female_headed,0.267833653,male_headed,0.199493716,refugees,0.207946045,non_refugees,0.20203102,in_camp_refugee,0.262295082,out_camp_refugee,0.201386595,NA,0.205324576
hp11,rafah,female_headed,0.316715556,male_headed,0.166897417,refugees,0.178990935,non_refugees,0.211310519,in_camp_refugee,0.2734375,out_camp_refugee,0.158836273,NA,0.182589333
hp11,north_gaza,female_headed,0.291391949,male_headed,0.309911475,refugees,0.281940706,non_refugees,0.376430017,in_camp_refugee,0.255639098,out_camp_refugee,0.287931741,NA,0.308152169
hp12,khan_yunis,female_headed,0.193594852,male_headed,0.268190546,refugees,0.244856425,non_refugees,0.284746834,in_camp_refugee,0.39516129,out_camp_refugee,0.213426867,NA,0.259323261
hp12,deir_balah,female_headed,0.496541871,male_headed,0.536649489,refugees,0.55503209,non_refugees,0.382967899,in_camp_refugee,0.579258974,out_camp_refugee,0.541404727,NA,0.530361358
hp12,gaza,female_headed,0.116078435,male_headed,0.26404938,refugees,0.273969466,non_refugees,0.223099037,in_camp_refugee,0.237704918,out_camp_refugee,0.278346278,NA,0.251424291
hp12,rafah,female_headed,0.438751554,male_headed,0.381892077,refugees,0.432657943,non_refugees,0.030186031,in_camp_refugee,0.546875,out_camp_refugee,0.408284308,NA,0.387847525
hp12,north_gaza,female_headed,0.212388722,male_headed,0.28714504,refugees,0.292973711,non_refugees,0.246361382,in_camp_refugee,0.496240602,out_camp_refugee,0.246673161,NA,0.280043388
hp12_i,khan_yunis,female_headed,0.661455297,male_headed,0.522694097,refugees,0.492491488,non_refugees,0.599258123,in_camp_refugee,0.530612245,out_camp_refugee,0.477732653,NA,0.535008043
hp12_i,deir_balah,female_headed,0.571873323,male_headed,0.403834926,refugees,0.429486436,non_refugees,0.419961401,in_camp_refugee,0.454344903,out_camp_refugee,0.41452617,NA,0.428500273
hp12_i,gaza,female_headed,0.894166885,male_headed,0.519438444,refugees,0.471512326,non_refugees,0.630916752,in_camp_refugee,0.551724138,out_camp_refugee,0.46324497,NA,0.534199552
hp12_i,rafah,female_headed,0.491013443,male_headed,0.449419025,refugees,0.455955846,non_refugees,0.270339449,in_camp_refugee,0.314285714,out_camp_refugee,0.496450064,NA,0.454347406
hp12_i,north_gaza,female_headed,0.005352312,male_headed,0.101963759,refugees,0.116756608,non_refugees,0.02761672,in_camp_refugee,0.166666667,out_camp_refugee,0.093885985,NA,0.095003166
hp12_ii,khan_yunis,female_headed,0.636934072,male_headed,0.488847402,refugees,0.450990858,non_refugees,0.579056038,in_camp_refugee,0.408163265,out_camp_refugee,0.467571991,NA,0.501988909
hp12_ii,deir_balah,female_headed,0.676074816,male_headed,0.57818213,refugees,0.604794901,non_refugees,0.486536948,in_camp_refugee,0.584849365,out_camp_refugee,0.616798478,NA,0.592551209
hp12_ii,gaza,female_headed,0.858842834,male_headed,0.532598813,refugees,0.530558756,non_refugees,0.568425128,in_camp_refugee,0.586206897,out_camp_refugee,0.524823155,NA,0.545450048
hp12_ii,rafah,female_headed,0.921140071,male_headed,0.707260312,refugees,0.730264834,non_refugees,1,in_camp_refugee,0.771428571,out_camp_refugee,0.718498816,NA,0.732602196
hp12_ii,north_gaza,female_headed,0.242395425,male_headed,0.35217203,refugees,0.299347092,non_refugees,0.483400369,in_camp_refugee,0.484848485,out_camp_refugee,0.214343539,NA,0.344262924
hp12_iii,khan_yunis,female_headed,0.663187205,male_headed,0.815117809,refugees,0.766823252,non_refugees,0.854242205,in_camp_refugee,0.693877551,out_camp_refugee,0.795064914,NA,0.801635183
hp12_iii,deir_balah,female_headed,0.837685404,male_headed,0.830755499,refugees,0.838453738,non_refugees,0.773923683,in_camp_refugee,0.864888798,out_camp_refugee,0.82254465,NA,0.831772698
hp12_iii,gaza,female_headed,1,male_headed,0.902855654,refugees,0.849330728,non_refugees,0.995167403,in_camp_refugee,0.965517241,out_camp_refugee,0.837355493,NA,0.906682313
hp12_iii,rafah,female_headed,0.940799036,male_headed,0.81209005,refugees,0.825831097,non_refugees,1,in_camp_refugee,0.757142857,out_camp_refugee,0.845464569,NA,0.827340339
hp12_iii,north_gaza,female_headed,0.851147376,male_headed,0.854369821,refugees,0.84132777,non_refugees,0.893819303,in_camp_refugee,0.954545455,out_camp_refugee,0.789447267,NA,0.854137652
hp13,khan_yunis,female_headed,0.910486087,male_headed,0.880613604,refugees,0.912195731,non_refugees,0.834903512,in_camp_refugee,0.919354839,out_camp_refugee,0.910698723,NA,0.884164584
hp13,deir_balah,female_headed,0.892451217,male_headed,0.93672275,refugees,0.93207969,non_refugees,0.916053189,in_camp_refugee,0.945672169,out_camp_refugee,0.924434066,NA,0.929781795
hp13,gaza,female_headed,0.652409806,male_headed,0.710902887,refugees,0.720143136,non_refugees,0.688032714,in_camp_refugee,0.844262295,out_camp_refugee,0.705163047,NA,0.705912175
hp13,rafah,female_headed,0.990904035,male_headed,0.953077867,refugees,0.970173195,non_refugees,0.852213247,in_camp_refugee,0.953125,out_camp_refugee,0.973811238,NA,0.957039771
hp13,north_gaza,female_headed,0.897612629,male_headed,0.955563601,refugees,0.941131035,non_refugees,0.973313202,in_camp_refugee,0.909774436,out_camp_refugee,0.948273506,NA,0.950058412
w1,khan_yunis,female_headed,0.214824408,male_headed,0.195108778,refugees,0.159327893,non_refugees,0.264451231,in_camp_refugee,0.088709677,out_camp_refugee,0.174094543,NA,0.1974524
w1,deir_balah,female_headed,0.230031355,male_headed,0.149737285,refugees,0.163065574,non_refugees,0.157906816,in_camp_refugee,0.213691627,out_camp_refugee,0.134588961,NA,0.162325906
w1,gaza,female_headed,0.180538497,male_headed,0.079850705,refugees,0.096646886,non_refugees,0.078132502,in_camp_refugee,0.114754098,out_camp_refugee,0.094461504,NA,0.088441529
w1,rafah,female_headed,0.177707532,male_headed,0.178079253,refugees,0.162957554,non_refugees,0.298425808,in_camp_refugee,0.3203125,out_camp_refugee,0.129378401,NA,0.178040319
w1,north_gaza,female_headed,0.084093009,male_headed,0.130986813,refugees,0.125171859,non_refugees,0.130075104,in_camp_refugee,0.293233083,out_camp_refugee,0.086890528,NA,0.126532026
w1a,khan_yunis,female_headed,0.033623966,male_headed,0.023485244,refugees,0.024865436,non_refugees,0.024382927,in_camp_refugee,0.016129032,out_camp_refugee,0.026692265,NA,0.024690447
w1a,deir_balah,female_headed,0.010856362,male_headed,0.012772623,refugees,0.012109433,non_refugees,0.014639446,in_camp_refugee,0.024121334,out_camp_refugee,0.005352867,NA,0.012472189
w1a,gaza,female_headed,0.005760766,male_headed,0.044046012,refugees,0.061111026,non_refugees,0.015235337,in_camp_refugee,0.114754098,out_camp_refugee,0.054636779,NA,0.040779461
w1a,rafah,female_headed,0.072697549,male_headed,0.099388621,refugees,0.107315114,non_refugees,0.011012778,in_camp_refugee,0.0625,out_camp_refugee,0.116878547,NA,0.096593004
w1a,north_gaza,female_headed,0.019867436,male_headed,0.003678891,refugees,0.004607545,non_refugees,0.006803693,in_camp_refugee,0.015037594,out_camp_refugee,0.002231767,NA,0.005216759
w2,khan_yunis,female_headed,0.959358951,male_headed,0.983135932,refugees,0.970454414,non_refugees,0.997628613,in_camp_refugee,1,out_camp_refugee,0.964276273,NA,0.980309533
w2,deir_balah,female_headed,1,male_headed,0.997682683,refugees,0.997824428,non_refugees,0.999369733,in_camp_refugee,0.996063658,out_camp_refugee,0.998814842,NA,0.998045995
w2,gaza,female_headed,0.999263507,male_headed,0.969722161,refugees,0.974402328,non_refugees,0.969529326,in_camp_refugee,0.991803279,out_camp_refugee,0.972302186,NA,0.972242671
w2,rafah,female_headed,1,male_headed,0.999339855,refugees,0.999334954,non_refugees,1,in_camp_refugee,1,out_camp_refugee,0.999193035,NA,0.999408999
w2,north_gaza,female_headed,1,male_headed,0.994476647,refugees,0.995843744,non_refugees,0.992807014,in_camp_refugee,0.992481203,out_camp_refugee,0.996609671,NA,0.995001351
ws1,khan_yunis,female_headed,0.975193856,male_headed,0.996365973,refugees,0.99490935,non_refugees,0.991986172,in_camp_refugee,1,out_camp_refugee,0.993844868,NA,0.993849217
ws1,deir_balah,female_headed,0.99678981,male_headed,0.994821474,refugees,0.994767199,non_refugees,0.997298035,in_camp_refugee,0.996732498,out_camp_refugee,0.993661739,NA,0.995130072
ws1,gaza,female_headed,1,male_headed,0.999725199,refugees,0.999661437,non_refugees,0.999858212,in_camp_refugee,1,out_camp_refugee,0.999620576,NA,0.999748646
ws1,rafah,female_headed,0.994357432,male_headed,0.97431553,refugees,0.973459778,non_refugees,1,in_camp_refugee,0.9921875,out_camp_refugee,0.969463329,NA,0.976414714
ws1,north_gaza,female_headed,1,male_headed,0.998926067,refugees,0.998654977,non_refugees,1,in_camp_refugee,1,out_camp_refugee,0.998348605,NA,0.999028088
ws1a,khan_yunis,female_headed,0.014469735,male_headed,0.007500414,refugees,0.012116313,non_refugees,0.001672924,in_camp_refugee,0.016129032,out_camp_refugee,0.011277232,NA,0.008328866
ws1a,deir_balah,female_headed,0.006321356,male_headed,0.011869007,refugees,0.012734798,non_refugees,0.000630267,in_camp_refugee,0.023234521,out_camp_refugee,0.006828816,NA,0.010999238
ws1a,gaza,female_headed,0.001660405,male_headed,0.008151948,refugees,0.001264863,non_refugees,0.015554994,in_camp_refugee,0,out_camp_refugee,0.001417521,NA,0.007598081
ws1a,rafah,female_headed,0.01165739,male_headed,0.006164207,refugees,0.00759276,non_refugees,0,in_camp_refugee,0.0078125,out_camp_refugee,0.007545514,NA,0.006742735
ws1a,north_gaza,female_headed,0.021004207,male_headed,0.005502968,refugees,0.00442962,non_refugees,0.013607386,in_camp_refugee,0,out_camp_refugee,0.005438608,NA,0.006975545
ws1b,khan_yunis,female_headed,0.440513494,male_headed,0.402604924,refugees,0.379716506,non_refugees,0.455253688,in_camp_refugee,0.362903226,out_camp_refugee,0.383232254,NA,0.407111163
ws1b,deir_balah,female_headed,0.411480448,male_headed,0.502272128,refugees,0.485848624,non_refugees,0.501116002,in_camp_refugee,0.477934704,out_camp_refugee,0.490300119,NA,0.488037676
ws1b,gaza,female_headed,0.416701649,male_headed,0.437923704,refugees,0.447843553,non_refugees,0.421375014,in_camp_refugee,0.303278689,out_camp_refugee,0.46529126,NA,0.436113008
ws1b,rafah,female_headed,0.335274903,male_headed,0.427404946,refugees,0.418217721,non_refugees,0.414064128,in_camp_refugee,0.359375,out_camp_refugee,0.430774611,NA,0.417755268
ws1b,north_gaza,female_headed,0.317122674,male_headed,0.291675811,refugees,0.296506415,non_refugees,0.287807035,in_camp_refugee,0.157894737,out_camp_refugee,0.328079668,NA,0.294093195
ws1c,khan_yunis,female_headed,0.716344169,male_headed,0.855982856,refugees,0.816382127,non_refugees,0.87980631,in_camp_refugee,0.89516129,out_camp_refugee,0.79990898,NA,0.839383829
ws1c,deir_balah,female_headed,0.928734391,male_headed,0.927356147,refugees,0.930704,non_refugees,0.908861704,in_camp_refugee,0.925986594,out_camp_refugee,0.93335749,NA,0.92757223
ws1c,gaza,female_headed,0.913628757,male_headed,0.899814255,refugees,0.885080437,non_refugees,0.920985024,in_camp_refugee,0.885245902,out_camp_refugee,0.885060467,NA,0.900992927
ws1c,rafah,female_headed,0.891908874,male_headed,0.907858137,refugees,0.907130852,non_refugees,0.898623195,in_camp_refugee,0.8515625,out_camp_refugee,0.919078476,NA,0.906178402
ws1c,north_gaza,female_headed,0.934452376,male_headed,0.913036201,refugees,0.910835286,non_refugees,0.926103397,in_camp_refugee,0.902255639,out_camp_refugee,0.912789575,NA,0.915070681
ws1b_i,khan_yunis,female_headed,0.55459868,male_headed,0.530163784,refugees,0.593606037,non_refugees,0.4266814,in_camp_refugee,0.927419355,out_camp_refugee,0.523803871,NA,0.533068391
ws1b_i,deir_balah,female_headed,0.927507364,male_headed,0.898852297,refugees,0.916576546,non_refugees,0.824293269,in_camp_refugee,0.988562342,out_camp_refugee,0.876085307,NA,0.90334488
ws1b_i,gaza,female_headed,0.984421166,male_headed,0.949649256,refugees,0.953842179,non_refugees,0.951075556,in_camp_refugee,0.950819672,out_camp_refugee,0.954206969,NA,0.952616044
ws1b_i,rafah,female_headed,0.738387103,male_headed,0.842816064,refugees,0.83731708,non_refugees,0.788196014,in_camp_refugee,0.9921875,out_camp_refugee,0.804018747,NA,0.831817877
ws1b_i,north_gaza,female_headed,0.956854816,male_headed,0.956122293,refugees,0.950569029,non_refugees,0.970838766,in_camp_refugee,0.992481203,out_camp_refugee,0.941022187,NA,0.956191881
ws1b_ii,khan_yunis,female_headed,0.325619647,male_headed,0.319733791,refugees,0.272038373,non_refugees,0.405481465,in_camp_refugee,0.064516129,out_camp_refugee,0.315432394,NA,0.32043345
ws1b_ii,deir_balah,female_headed,0.014689924,male_headed,0.046140613,refugees,0.036522894,non_refugees,0.06921087,in_camp_refugee,0,out_camp_refugee,0.057066631,NA,0.041209728
ws1b_ii,gaza,female_headed,0.008157663,male_headed,0.025234194,refugees,0.040744439,non_refugees,0.002459942,in_camp_refugee,0.008196721,out_camp_refugee,0.044672662,NA,0.023777201
ws1b_ii,rafah,female_headed,0.110055511,male_headed,0.099043898,refugees,0.09414282,non_refugees,0.14828022,in_camp_refugee,0,out_camp_refugee,0.114384252,NA,0.100203612
ws1b_ii,north_gaza,female_headed,0.001136771,male_headed,0.018950114,refugees,0.023285309,non_refugees,0.001557169,in_camp_refugee,0.007518797,out_camp_refugee,0.026876638,NA,0.017257894
ws1b_iii,khan_yunis,female_headed,0.117713418,male_headed,0.148891247,refugees,0.133006194,non_refugees,0.166587931,in_camp_refugee,0.008064516,out_camp_refugee,0.159132173,NA,0.145185099
ws1b_iii,deir_balah,female_headed,0.055359748,male_headed,0.052046364,refugees,0.04538434,non_refugees,0.095471184,in_camp_refugee,0.009431139,out_camp_refugee,0.065607631,NA,0.052565841
ws1b_iii,gaza,female_headed,0.007421171,male_headed,0.024892967,refugees,0.005046101,non_refugees,0.046464502,in_camp_refugee,0.040983607,out_camp_refugee,0.00070876,NA,0.023402249
ws1b_iii,rafah,female_headed,0.151557385,male_headed,0.057783129,refugees,0.068540099,non_refugees,0.060671463,in_camp_refugee,0.0078125,out_camp_refugee,0.081597001,NA,0.067659189
ws1b_iii,north_gaza,female_headed,0.022140978,male_headed,0.021629417,refugees,0.024626834,non_refugees,0.013996679,in_camp_refugee,0,out_camp_refugee,0.030236385,NA,0.021678014
ws1b_iv,khan_yunis,female_headed,0.002068255,male_headed,0.000235137,refugees,0,non_refugees,0.001249203,in_camp_refugee,0,out_camp_refugee,0,NA,0.000453042
ws1b_iv,deir_balah,female_headed,0.002442963,male_headed,0.002960727,refugees,0.001516219,non_refugees,0.011024676,in_camp_refugee,0.00200652,out_camp_refugee,0.00124043,NA,0.002879551
ws1b_iv,gaza,female_headed,0,male_headed,6.87E-05,refugees,0.000112854,non_refugees,0,in_camp_refugee,0,out_camp_refugee,0.000126475,NA,6.28E-05
ws1b_iv,rafah,female_headed,0,male_headed,0.00035691,refugees,0,non_refugees,0.002852303,in_camp_refugee,0,out_camp_refugee,0,NA,0.000319321
ws1b_iv,north_gaza,female_headed,0.019867436,male_headed,0.003298175,refugees,0.001518828,non_refugees,0.013607386,in_camp_refugee,0,out_camp_refugee,0.00186479,NA,0.004872211
w3,khan_yunis,female_headed,0.793151136,male_headed,0.719224342,refugees,0.685815631,non_refugees,0.802166909,in_camp_refugee,0.588709677,out_camp_refugee,0.706121009,NA,0.728012113
w3,deir_balah,female_headed,0.870208973,male_headed,0.89927202,refugees,0.893272489,non_refugees,0.903336477,in_camp_refugee,0.859164462,out_camp_refugee,0.912457888,NA,0.894715473
w3,gaza,female_headed,0.898829473,male_headed,0.820950475,refugees,0.84218264,non_refugees,0.809267913,in_camp_refugee,0.860655738,out_camp_refugee,0.8399531,NA,0.827595221
w3,rafah,female_headed,0.66906563,male_headed,0.807295473,refugees,0.786090474,non_refugees,0.846508641,in_camp_refugee,0.734375,out_camp_refugee,0.797126428,NA,0.792817312
w3,north_gaza,female_headed,0.905156144,male_headed,0.864356003,refugees,0.864036731,non_refugees,0.879159862,in_camp_refugee,0.894736842,out_camp_refugee,0.857043797,NA,0.868231908
