"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"hh1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hh5_i",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hh5_ii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hh6_i",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hh8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hh10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hh12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hhd1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hhd2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hhd3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"f1_i",NA,NA,NA,NA,NA,NA,NA,NA,NA
"f1_ii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"f1_iii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"fl1_i",NA,NA,NA,NA,NA,NA,NA,NA,NA
"fl1_ii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"fl1_iii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h2_i",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h2_ii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h2_iii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h2_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h2_v",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h2_vi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h2_vii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h3_i",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h3_ii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h3_iii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h3_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h3_v",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h3_vi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h3_vii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h3_viii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h3_ix",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h3_x",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h3_xi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h3_xii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h3_xiii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h3_xiv",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h3_xv",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h3_xvi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h3_xvii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h4_i",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h4_ii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h4_iii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h4_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h4_v",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h4_vi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h4_vii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h4_viii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"h4_ix",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hp1_a",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hp1_b",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hp1_c",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hp1_d",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hp7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hp8_i",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hp8_ii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hp8_iii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hp8_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hp8_v",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hp8_vi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hp8_vii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hp8_viii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hp8_ix",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hp8_x",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hp8_xi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hp9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hp10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hp11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hp12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hp12_i",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hp12_ii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hp12_iii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"hp13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"w1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"w1a",NA,NA,NA,NA,NA,NA,NA,NA,NA
"w2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ws1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ws1a",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ws1b",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ws1c",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ws1b_i",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ws1b_ii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ws1b_iii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ws1b_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA
"w3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"w3a",NA,NA,NA,NA,NA,NA,NA,NA,NA
"w4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"w4_i",NA,NA,NA,NA,NA,NA,NA,NA,NA
"w4_ii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"w4_iii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"w4_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA
"w4_v",NA,NA,NA,NA,NA,NA,NA,NA,NA
"w4_vi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"w4_vii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"w9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"w9_a",NA,NA,NA,NA,NA,NA,NA,NA,NA
"w9_b",NA,NA,NA,NA,NA,NA,NA,NA,NA
"w10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"w11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"s1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"s2_a",NA,NA,NA,NA,NA,NA,NA,NA,NA
"s2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp1_i",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp1_ii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp1_iii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp1_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp3_i",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp3_ii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp3_iii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp3_iv",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp3_v",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp3_vi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp3_vii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp3_viii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp3_ix",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp3_x",NA,NA,NA,NA,NA,NA,NA,NA,NA
"s3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp4_i",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp4_ii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp4_iii",NA,NA,NA,NA,NA,NA,NA,NA,NA
