"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"ln1","refugee_disagg",NA,"non_refugee",0.0813121637246581,NA,0.048239378816889,0.114384948632427,NA,NA
"ln1","refugee_disagg",NA,"refugee",0.0549134524325898,NA,0.0303745334542766,0.079452371410903,NA,NA
"ln2","refugee_disagg",NA,"non_refugee",0.354712227115068,NA,0.249986512240466,0.45943794198967,NA,NA
"ln2","refugee_disagg",NA,"refugee",0.258931722138318,NA,0.196968746969562,0.320894697307074,NA,NA
"ln3","refugee_disagg",NA,"non_refugee",0.0892382670416848,NA,0.0580556218427532,0.120420912240617,NA,NA
"ln3","refugee_disagg",NA,"refugee",0.107774560783338,NA,0.0770163961321021,0.138532725434574,NA,NA
"ln4","refugee_disagg",NA,"non_refugee",0.555710788028919,NA,0.501047992085917,0.610373583971922,NA,NA
"ln4","refugee_disagg",NA,"refugee",0.570725051224864,NA,0.521660696808289,0.61978940564144,NA,NA
"ln5","refugee_disagg",NA,"non_refugee",0.348180202757553,NA,0.288089745835627,0.408270659679479,NA,NA
"ln5","refugee_disagg",NA,"refugee",0.319215295953897,NA,0.271645981810196,0.366784610097597,NA,NA
"ln6","refugee_disagg",NA,"non_refugee",0.356440610436187,NA,0.278273084788252,0.434608136084122,NA,NA
"ln6","refugee_disagg",NA,"refugee",0.644988936275886,NA,0.577580963445093,0.712396909106679,NA,NA
"ln7_i","refugee_disagg",NA,"non_refugee",0.068313941189671,NA,0.0404939285531318,0.0961339538262103,NA,NA
"ln7_i","refugee_disagg",NA,"refugee",0.161019306780561,NA,0.12616157981545,0.195877033745672,NA,NA
"ln7_ii","refugee_disagg",NA,"non_refugee",0.1035885578843,NA,0.0668603379978986,0.140316777770701,NA,NA
"ln7_ii","refugee_disagg",NA,"refugee",0.204123187982368,NA,0.161176449057387,0.247069926907349,NA,NA
"ln7_iii","refugee_disagg",NA,"non_refugee",0.147694209871989,NA,0.0984783275037949,0.196910092240182,NA,NA
"ln7_iii","refugee_disagg",NA,"refugee",0.235848046855073,NA,0.196171087567673,0.275525006142473,NA,NA
"ln7_iv","refugee_disagg",NA,"non_refugee",0.680403291054041,NA,0.590616768311002,0.770189813797079,NA,NA
"ln7_iv","refugee_disagg",NA,"refugee",0.399009458381999,NA,0.307561039168718,0.490457877595279,NA,NA
"ln8","refugee_disagg",NA,"non_refugee",0.442435208278581,NA,0.371120509341639,0.513749907215524,NA,NA
"ln8","refugee_disagg",NA,"refugee",0.255838941464365,NA,0.197750386465054,0.313927496463675,NA,NA
"ln9","refugee_disagg",NA,"non_refugee",0.144626493103519,NA,0.111593890382223,0.177659095824814,NA,NA
"ln9","refugee_disagg",NA,"refugee",0.286876684152939,NA,0.240880130495923,0.332873237809956,NA,NA
"ln10","refugee_disagg",NA,"non_refugee",0.195294577486528,NA,0.148420704741674,0.242168450231382,NA,NA
"ln10","refugee_disagg",NA,"refugee",0.210735737910116,NA,0.173625297620525,0.247846178199707,NA,NA
