"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"hh1","camp_refugee_disagg",NA,"out_camp_refugee",0.534169841716887,NA,0.486737699775987,0.581601983657788,NA,NA
"hh1","camp_refugee_disagg",NA,"in_camp_refugee",0.541132747212702,NA,0.498448094071458,0.583817400353947,NA,NA
"hh5_i","camp_refugee_disagg",NA,"out_camp_refugee",0.484970611825496,NA,0.432294703131448,0.537646520519544,NA,NA
"hh5_i","camp_refugee_disagg",NA,"in_camp_refugee",0.533806704352849,NA,0.499420302369895,0.568193106335804,NA,NA
"hh5_ii","camp_refugee_disagg",NA,"out_camp_refugee",0.515029388174504,NA,0.462353479480456,0.567705296868552,NA,NA
"hh5_ii","camp_refugee_disagg",NA,"in_camp_refugee",0.466193295647151,NA,0.431806893664196,0.500579697630105,NA,NA
"hh6_i","camp_refugee_disagg",NA,"out_camp_refugee",0.119338726848633,NA,0.0912296182418905,0.147447835455376,NA,NA
"hh6_i","camp_refugee_disagg",NA,"in_camp_refugee",0.167985324896346,NA,0.129542037770422,0.206428612022269,NA,NA
"hh8","camp_refugee_disagg",NA,"out_camp_refugee",1,NA,1,1,NA,NA
"hh8","camp_refugee_disagg",NA,"in_camp_refugee",1,NA,1,1,NA,NA
"hh10","camp_refugee_disagg",NA,"out_camp_refugee",0.168352067699656,NA,0.137184517879848,0.199519617519464,NA,NA
"hh10","camp_refugee_disagg",NA,"in_camp_refugee",0.17306719181163,NA,0.154991585624008,0.191142797999253,NA,NA
"hh12","camp_refugee_disagg",NA,"out_camp_refugee",0.528580176837611,NA,0.472902072299705,0.584258281375518,NA,NA
"hh12","camp_refugee_disagg",NA,"in_camp_refugee",0.544320256624526,NA,0.503991650847862,0.584648862401189,NA,NA
"hhd1","camp_refugee_disagg",NA,"out_camp_refugee",0.0803876485540355,NA,0.0582238735453762,0.102551423562695,NA,NA
"hhd1","camp_refugee_disagg",NA,"in_camp_refugee",0.113124210940625,NA,0.0920101471030041,0.134238274778246,NA,NA
"hhd2","camp_refugee_disagg",NA,"out_camp_refugee",0.225553913363249,NA,0.193908568007512,0.257199258718987,NA,NA
"hhd2","camp_refugee_disagg",NA,"in_camp_refugee",0.137361100433819,NA,0.114324101312812,0.160398099554827,NA,NA
"hhd3","camp_refugee_disagg",NA,"out_camp_refugee",0.00577386504589933,NA,0.000869041281167843,0.0106786888106308,NA,NA
"hhd3","camp_refugee_disagg",NA,"in_camp_refugee",0.0140142122330237,NA,0.00560243463420302,0.0224259898318445,NA,NA
"f1_i","camp_refugee_disagg",NA,"out_camp_refugee",0.00207752124474763,NA,0.000119200728922644,0.00403584176057261,NA,NA
"f1_i","camp_refugee_disagg",NA,"in_camp_refugee",0.0068801196696911,NA,0.00182644511252357,0.0119337942268586,NA,NA
"f1_ii","camp_refugee_disagg",NA,"out_camp_refugee",0.0659652053970264,NA,0.0349858887403169,0.0969445220537358,NA,NA
"f1_ii","camp_refugee_disagg",NA,"in_camp_refugee",0.0357138264457701,NA,0.0189080670165739,0.0525195858749664,NA,NA
"f1_iii","camp_refugee_disagg",NA,"out_camp_refugee",0.931957273358226,NA,0.900888892565136,0.963025654151316,NA,NA
"f1_iii","camp_refugee_disagg",NA,"in_camp_refugee",0.957406053884539,NA,0.938593754651792,0.976218353117286,NA,NA
"fl1_i","camp_refugee_disagg",NA,"out_camp_refugee",0.606881184457682,NA,0.535688853933803,0.67807351498156,NA,NA
"fl1_i","camp_refugee_disagg",NA,"in_camp_refugee",0.698171410785435,NA,0.605537783007047,0.790805038563822,NA,NA
"fl1_ii","camp_refugee_disagg",NA,"out_camp_refugee",0.148391394521317,NA,0.113330711559738,0.183452077482896,NA,NA
"fl1_ii","camp_refugee_disagg",NA,"in_camp_refugee",0.223951618034224,NA,0.150166565989623,0.297736670078825,NA,NA
"fl1_iii","camp_refugee_disagg",NA,"out_camp_refugee",0.123878525737779,NA,0.085005285812388,0.162751765663169,NA,NA
"fl1_iii","camp_refugee_disagg",NA,"in_camp_refugee",0.195187576657761,NA,0.095626829186803,0.294748324128719,NA,NA
"fl2_i","camp_refugee_disagg",NA,"out_camp_refugee",0.0828113185971592,NA,0.0586592120378461,0.106963425156472,NA,NA
"fl2_i","camp_refugee_disagg",NA,"in_camp_refugee",0.134390142819747,NA,0.0913841245030392,0.177396161136455,NA,NA
"fl2_ii","camp_refugee_disagg",NA,"out_camp_refugee",0.0447028464076329,NA,0.0263864319118581,0.0630192609034077,NA,NA
"fl2_ii","camp_refugee_disagg",NA,"in_camp_refugee",0.0847794994330994,NA,0.0329341362290711,0.136624862637128,NA,NA
"fl2_iii","camp_refugee_disagg",NA,"out_camp_refugee",0.0330206238122641,NA,0.0112561609515189,0.0547850866730093,NA,NA
"fl2_iii","camp_refugee_disagg",NA,"in_camp_refugee",0.0635114226091371,NA,0.0265529782522755,0.100469866965999,NA,NA
"fl2_iv","camp_refugee_disagg",NA,"out_camp_refugee",0.537850482976807,NA,0.461083729403296,0.614617236550318,NA,NA
"fl2_iv","camp_refugee_disagg",NA,"in_camp_refugee",0.623198279995554,NA,0.537127530830365,0.709269029160743,NA,NA
"fl2_v","camp_refugee_disagg",NA,"out_camp_refugee",0.0125283955805913,NA,0.00137240032073543,0.0236843908404472,NA,NA
"fl2_v","camp_refugee_disagg",NA,"in_camp_refugee",0.0251177330955308,NA,0.00788843890719688,0.0423470272838648,NA,NA
"fl2_vi","camp_refugee_disagg",NA,"out_camp_refugee",0.0319677119822504,NA,0.01251693182489,0.0514184921396109,NA,NA
"fl2_vi","camp_refugee_disagg",NA,"in_camp_refugee",0.0332130516219491,NA,0.0193024742526074,0.0471236289912907,NA,NA
"fl2_vii","camp_refugee_disagg",NA,"out_camp_refugee",0.00975240990473864,NA,0.00557942686765807,0.0139253929418192,NA,NA
"fl2_vii","camp_refugee_disagg",NA,"in_camp_refugee",0.0251949296719817,NA,0.00794761219238213,0.0424422471515813,NA,NA
"fl2_viii","camp_refugee_disagg",NA,"out_camp_refugee",0.342688723261377,NA,0.272295198608225,0.413082247914529,NA,NA
"fl2_viii","camp_refugee_disagg",NA,"in_camp_refugee",0.409998238122311,NA,0.33204158140105,0.487954894843571,NA,NA
"fl2_ix","camp_refugee_disagg",NA,"out_camp_refugee",0.0887801043934509,NA,0.0645780480023507,0.112982160784551,NA,NA
"fl2_ix","camp_refugee_disagg",NA,"in_camp_refugee",0.148595174362585,NA,0.0679366194547399,0.22925372927043,NA,NA
"fl2_x","camp_refugee_disagg",NA,"out_camp_refugee",0.0191794982659759,NA,0.0120919206267593,0.0262670759051925,NA,NA
"fl2_x","camp_refugee_disagg",NA,"in_camp_refugee",0.0246660725249695,NA,0.0105008294020783,0.0388313156478606,NA,NA
"fl2_xi","camp_refugee_disagg",NA,"out_camp_refugee",0.224010679019632,NA,0.184450749429675,0.263570608609589,NA,NA
"fl2_xi","camp_refugee_disagg",NA,"in_camp_refugee",0.298597350401128,NA,0.230252948946696,0.36694175185556,NA,NA
"fl2_xii","camp_refugee_disagg",NA,"out_camp_refugee",0.0463057371691213,NA,0.0250513367983559,0.0675601375398866,NA,NA
